,y,x1,g
0,15.0,1.0310954236123095,1
1,17.0,0.6804045825575381,1
2,13.0,0.9278422946260362,1
3,3.0,-1.9517257879192909,1
4,9.0,-1.1901482056483086,1
5,13.0,-0.5505979647558302,1
6,15.0,-0.475805789860291,1
7,9.0,0.8781873367052365,1
8,13.0,-0.395145965343942,1
9,14.0,-0.5800493638511892,1
10,6.0,-1.7724747396257539,1
11,12.0,-0.22372105418463784,1
12,11.0,0.5656025393224844,1
13,26.0,1.6682804081693223,1
14,12.0,-0.06293709693150963,1
15,11.0,0.29410176370938274,1
16,13.0,0.15894295045958692,1
17,17.0,1.1157552772333592,1
18,17.0,-0.0825790731329955,1
19,10.0,-0.31030305175298806,1
20,14.0,-1.017831851769479,1
21,28.0,1.972954059871753,1
22,15.0,-0.5661630040234392,1
23,8.0,0.2095907668703872,1
24,15.0,0.40388665825758663,1
25,10.0,-1.1863083136785,1
26,9.0,-0.9772298351960048,1
27,21.0,0.8012136987551093,1
28,11.0,-1.2642129588574775,1
29,7.0,0.18190632261257472,1
30,11.0,0.031087761217038077,1
31,20.0,0.914394894663593,1
32,8.0,-1.2701482966917141,1
33,11.0,-0.15207362593849316,1
34,11.0,-1.3121957373399957,1
35,14.0,-0.48483997489761455,1
36,20.0,1.7679173618035464,1
37,12.0,0.2734379725543694,1
38,18.0,1.2004635675742676,1
39,8.0,-1.2756897286109963,1
40,21.0,1.2031042904776599,1
41,4.0,-1.2436315857738527,1
42,11.0,-0.8146330933872072,1
43,13.0,0.40556386479550693,1
44,15.0,1.1196403970846163,1
45,8.0,-0.5949412832314381,1
46,16.0,0.10562831985141666,1
47,18.0,0.6937796687944419,1
48,24.0,0.5425565986715777,1
49,13.0,1.533301495733296,1
50,20.0,-0.2506101763226164,1
51,9.0,0.5319366468076412,1
52,11.0,0.8460992190848099,1
53,24.0,1.5663208639851498,1
54,16.0,0.72781743448757,1
55,15.0,1.3772095679184357,1
56,13.0,-0.2778269378630642,1
57,11.0,0.13536049525879842,1
58,32.0,2.224125042239829,1
59,17.0,1.0928070295241967,1
60,10.0,-0.43311240524763756,1
61,15.0,-1.5949679770669651,1
62,22.0,0.6038419454834496,1
63,15.0,-0.2944192140000736,1
64,16.0,-0.40615999213110987,1
65,14.0,-0.07571624993496717,1
66,14.0,1.024120292063093,1
67,14.0,0.5514261080101617,1
68,11.0,-0.003516203332438245,1
69,7.0,-0.9559601720768256,1
70,8.0,-0.25142529786616424,1
71,13.0,0.5769261085030472,1
72,8.0,-0.19729981652342204,1
73,10.0,-0.35624172634102064,1
74,19.0,0.930469159964932,1
75,11.0,-0.21428088803334638,2
76,13.0,0.6926403657112071,2
77,10.0,0.016079293677756668,2
78,7.0,-1.5212019848635843,2
79,15.0,-0.04594355226743737,2
80,6.0,0.15407147261187207,2
81,9.0,-0.4399579203709308,2
82,8.0,-0.9557073914563616,2
83,21.0,1.5592328633616563,2
84,19.0,0.8713185027593857,2
85,16.0,0.4570383485876253,2
86,9.0,0.24825215242570098,2
87,14.0,1.2270129098087519,2
88,7.0,-0.9507099965260514,2
89,11.0,-0.23598745537415947,2
90,7.0,-1.0514672050098894,2
91,11.0,-0.12952464907754974,2
92,22.0,1.7400666621777185,2
93,11.0,-1.5605468796090425,2
94,13.0,-0.3569711725553712,2
95,11.0,-0.5077314295226916,2
96,13.0,0.8075544427121698,2
97,21.0,1.1422264709913434,2
98,21.0,2.56727293436919,2
99,10.0,0.39484599643005397,2
100,17.0,-0.22674114012709637,2
101,13.0,-0.31599542505344197,2
102,8.0,-1.3408474664354646,2
103,17.0,0.8168138945642271,2
104,23.0,2.712902933924776,2
105,11.0,0.30905622554279333,2
106,15.0,0.3053881472608289,2
107,13.0,0.6178129308709261,2
108,5.0,-2.4374756439309513,2
109,11.0,-0.23316246008571417,2
110,7.0,-0.2535805170872846,2
111,20.0,1.3748598901138602,2
112,13.0,0.5446113898735021,2
113,7.0,-0.8287688368593459,2
114,10.0,-0.9453023397495679,2
115,24.0,1.0061370903231106,2
116,18.0,0.7488259296444911,2
117,11.0,0.8943418750470796,2
118,12.0,-0.6015249579751227,2
119,9.0,0.36180086784345006,2
120,9.0,-1.168907937347212,2
121,10.0,0.1550833999243756,2
122,10.0,-0.17932898354255908,2
123,11.0,-0.5331984961687593,2
124,14.0,0.81197102237785,2
125,14.0,-0.2961727215625419,2
126,10.0,1.2721669939627078,2
127,18.0,1.8264060314351358,2
128,24.0,1.0523674019494782,2
129,11.0,-0.636075711744278,2
130,10.0,-0.5928803975798956,2
131,18.0,0.3928834512455559,2
132,13.0,-0.7018197466939065,2
133,9.0,0.6451309462656538,2
134,9.0,0.15552534013198518,2
135,12.0,0.07530495195402134,2
136,8.0,-0.7721478009446636,2
137,22.0,1.8327920382795189,2
138,17.0,0.2784553906501941,2
139,5.0,-1.1575294999922632,2
140,17.0,0.8888401214657243,2
141,20.0,0.5993595031629482,2
142,8.0,-1.5834022017190181,2
143,14.0,0.2789820843150171,2
144,7.0,-0.8621039308120202,2
145,12.0,0.046473902443816384,2
146,16.0,0.4475259442517549,2
147,15.0,-0.09506469158334141,2
148,11.0,0.6301609418092543,2
149,13.0,0.628057072358119,2
150,23.0,1.8114484921274459,2
151,12.0,0.47417111290638864,2
152,23.0,1.2419591382383701,2
153,12.0,-1.2373150589562623,2
154,16.0,0.03632404777723254,2
155,19.0,0.19131443642652485,2
156,13.0,0.11347599588779539,2
157,20.0,1.7345032966430594,2
158,15.0,0.6435884946233169,2
159,8.0,-1.071986637691347,2
160,8.0,-0.2501616775181242,2
161,20.0,0.26423296788839,2
162,11.0,-1.4971572588758804,2
163,15.0,-0.14296666811790243,2
164,7.0,-0.86995402039871,2
165,16.0,-0.7051613446113669,2
166,11.0,-0.6832442789709078,2
167,11.0,-1.7738418900679889,2
168,7.0,-0.51527348727939,2
169,3.0,0.4186552489582551,3
170,5.0,0.04829719053415431,3
171,3.0,1.3449305931056814,3
172,5.0,2.2388170239749696,3
173,2.0,-2.747224436296176,3
174,2.0,1.2811917220823335,3
175,3.0,0.7338274802778235,3
176,4.0,-0.4089979928247069,3
177,2.0,0.6358558344127078,3
178,3.0,-0.25555596234325717,3
179,1.0,-0.13303051406954672,3
180,4.0,0.763274706463723,3
181,0.0,0.6789283238916853,3
182,5.0,0.8989948800764226,3
183,6.0,0.43408967988172975,3
184,2.0,0.18471407801129316,3
185,4.0,-0.04246783125081858,3
186,3.0,0.6764356664357379,3
187,0.0,-0.5631119511608894,3
