,y,x1,g
0,12.0,-0.13089174206519583,1
1,15.0,0.5508023319843585,1
2,11.0,-0.6927059094183041,1
3,14.0,-0.19948418566128084,1
4,5.0,-1.2155334391192387,1
5,9.0,-1.172421575481248,1
6,12.0,-1.5408363140351775,1
7,8.0,-0.6423783147560089,1
8,12.0,-0.09607052663888901,1
9,7.0,-0.08207360917928885,1
10,29.0,2.0433916154984044,1
11,9.0,-0.12093323902527998,1
12,11.0,-0.7094101861009224,1
13,6.0,-1.3335850611085998,1
14,7.0,-1.52916872752299,1
15,24.0,1.5948311515361742,1
16,27.0,1.3764380486904606,1
17,13.0,-0.03100586317005324,1
18,13.0,0.4383537009934912,1
19,12.0,0.6475090070919562,1
20,10.0,-0.7270327202705863,1
21,7.0,-0.6514752813948103,1
22,9.0,0.7848727273632141,1
23,17.0,0.15413524386725125,1
24,9.0,-2.0772103856747157,1
25,31.0,2.346319437762326,1
26,25.0,0.3584369308105003,1
27,21.0,1.2619927213212339,1
28,10.0,0.17346102115108875,1
29,11.0,-0.5301749978704681,1
30,17.0,-0.6426418971383098,1
31,10.0,-0.2559380849215021,1
32,12.0,0.694722955886651,1
33,8.0,-0.45069860166423975,1
34,7.0,-1.4186243913007575,1
35,8.0,-0.6099560129896765,1
36,16.0,-0.07516753561985919,1
37,12.0,-1.4120651399335866,1
38,13.0,1.1558967343357738,1
39,28.0,0.937941870718765,1
40,11.0,1.1055263201772019,1
41,3.0,-2.0570790041235005,1
42,4.0,-0.40882131535548516,1
43,18.0,1.7120865718932539,1
44,13.0,-1.1716887742740223,1
45,5.0,-2.0577238726076,1
46,14.0,0.07605863517791052,1
47,14.0,1.1896906173577142,1
48,18.0,0.16346535151469074,1
49,14.0,-1.1501623662769214,1
50,7.0,-0.39125631870872013,1
51,9.0,0.6266029754367685,1
52,9.0,-0.8051516138987265,1
53,14.0,-1.2829243046147802,1
54,10.0,0.5564958490314256,1
55,16.0,0.6033069545560487,1
56,20.0,1.6895571556297189,1
57,19.0,0.7631114933598308,1
58,12.0,-1.7807283392018944,1
59,12.0,-0.8701199055335765,1
60,10.0,-0.5694851364767883,1
61,11.0,-0.47480363610728715,1
62,16.0,0.4692227038405592,1
63,15.0,0.7849309469484266,1
64,12.0,-0.7476178386193736,1
65,13.0,-0.8291667205684827,1
66,8.0,-0.008476307604832636,1
67,17.0,1.2023777958395212,1
68,23.0,0.99995151047819,1
69,11.0,-0.5850492373597247,1
70,18.0,1.3384823107387542,1
71,20.0,0.43095325582706095,1
72,17.0,2.123578932391287,1
73,17.0,0.7874240968703912,1
74,20.0,1.316054855512948,1
75,9.0,-0.5505075900500058,2
76,13.0,-0.2502402439219889,2
77,16.0,0.6650905813093155,2
78,9.0,-1.4185927400256975,2
79,25.0,0.43896983828386055,2
80,13.0,0.27359712909436734,2
81,12.0,-0.2366747731530591,2
82,14.0,-0.5061037252699754,2
83,13.0,-0.043071517736613156,2
84,18.0,0.6068913712385923,2
85,6.0,-0.9813926891120438,2
86,8.0,0.3963932545215135,2
87,10.0,0.4282988836378867,2
88,12.0,-0.41816097263401264,2
89,13.0,0.8636703761368645,2
90,17.0,0.19148090419389083,2
91,15.0,-0.9574693074965156,2
92,20.0,-0.7076204671297244,2
93,10.0,-0.8676199912767101,2
94,10.0,-0.811978801113062,2
95,19.0,1.606369372330597,2
96,8.0,-2.3565510189473966,2
97,12.0,0.3221668464023776,2
98,20.0,0.21643221399769438,2
99,8.0,-0.9691231294047761,2
100,17.0,0.3759166153158342,2
101,9.0,-0.004172082869386204,2
102,20.0,0.4388164445540714,2
103,25.0,2.103537371912285,2
104,10.0,-0.6824777791219542,2
105,15.0,-1.1326387248411312,2
106,15.0,0.28752655283053885,2
107,7.0,-1.388269823737073,2
