,y,x1,g
0,1.0,-0.4938583423982575,1
1,1.0,-1.0109623502438596,1
2,1.0,-0.01291146562870512,1
3,1.0,1.0113670421999252,1
4,1.0,1.1459648098230264,1
5,1.0,0.018524332505580922,1
6,1.0,-0.07781551451106032,1
7,1.0,0.08654481077584036,1
8,1.0,-0.7920400293109289,1
9,1.0,-1.1921585851183332,1
10,1.0,-2.5924272204699026,1
11,1.0,-0.8156523547041367,1
12,1.0,0.6210408790149856,1
13,1.0,-1.3121986168858935,1
14,1.0,-1.0589615558722758,1
15,1.0,0.6986810248423071,1
16,1.0,0.03136837583733066,1
17,1.0,0.6734647539004438,1
18,1.0,-0.0671625693556006,1
19,1.0,-0.580480019934676,1
20,1.0,0.19956782498772993,1
21,1.0,-0.04510212162736431,1
22,1.0,0.5683808112168209,1
23,1.0,-0.7669980327788992,1
24,1.0,-0.8805155384429624,1
25,1.0,0.2826885759034106,1
26,1.0,-0.21650720646317334,1
27,1.0,-1.0218225720514633,1
28,1.0,-0.7244035427713315,1
29,0.0,1.0748481964642838,1
30,1.0,-0.5073615149523447,1
31,1.0,-0.19274045965083017,1
32,1.0,-0.5483158810700639,1
33,0.0,0.7988988891622366,1
34,0.0,0.6360953138610707,1
35,1.0,-0.11690721811503815,1
36,1.0,-0.7876691166662539,1
37,1.0,0.2865895002878477,1
38,0.0,1.5835639443380345,1
39,1.0,0.7151022017872269,1
40,1.0,-1.614249573976621,1
41,1.0,-0.5473842349290549,1
42,1.0,0.5692758660378938,1
43,1.0,0.08709247183371129,1
44,1.0,-0.2994488842117344,1
45,0.0,1.0062575929189308,1
46,1.0,-2.0814112498537347,1
47,0.0,1.6780989482498558,1
48,0.0,1.14626859607829,1
49,1.0,0.6616968398169291,1
50,1.0,0.9649833744722714,1
51,1.0,0.044246742175123456,1
52,1.0,-0.9726028533607749,1
53,1.0,0.813298451763239,1
54,1.0,0.8877206993845409,1
55,1.0,-0.19425789841021485,1
56,1.0,-0.0836230079798359,1
57,1.0,-0.1957075896660014,1
58,1.0,0.1622562023830168,1
59,1.0,0.3331144896674166,1
60,1.0,0.7563517824508135,1
61,1.0,-0.5168504414349301,1
62,0.0,2.036491285337924,1
63,1.0,0.4743602328760482,1
64,1.0,-2.9060444605722333,1
65,1.0,0.5761037530787508,1
66,1.0,-0.27427924858954666,1
67,1.0,0.25669638753545476,1
68,0.0,0.7317584450315875,1
69,1.0,0.5158765922020452,1
70,0.0,1.328905748589054,1
71,0.0,1.5919965557928102,1
72,0.0,1.0371958913552215,1
73,0.0,1.1474208586624506,1
74,1.0,-1.2088965272251564,1
75,1.0,0.2731529743721763,1
76,1.0,-0.16510569426806243,1
77,0.0,1.0727796343877418,1
78,1.0,-0.09690880567080493,1
79,1.0,-2.3223403538028,1
80,1.0,-1.2361576643102556,1
81,1.0,-0.8274612668265398,1
82,1.0,-2.241436720777253,1
83,0.0,1.2347494864806563,1
84,0.0,0.7250628936688076,1
85,1.0,0.4410755783249909,1
86,1.0,-0.16580158824525687,1
87,1.0,-0.4857623153964947,1
88,0.0,1.811510200764786,1
89,1.0,-0.6543714202910192,1
90,1.0,-0.8081941982686062,1
91,1.0,-0.024520918981561758,1
92,0.0,1.5433974540606574,1
93,1.0,0.013028848222799337,1
94,1.0,-0.840650877425101,2
95,1.0,-0.22626973609786116,2
96,1.0,0.5105360930304198,2
97,1.0,0.6168925662212914,2
98,1.0,-1.53789361608846,2
99,1.0,-0.6328331379301648,2
100,1.0,-1.4855288163648186,2
101,1.0,-0.15797450467248614,2
102,1.0,-0.31833568156943454,2
103,1.0,-1.9349686641523274,2
104,1.0,-0.3695147294526282,2
105,1.0,-0.9623508305498858,2
106,1.0,-0.27381395664174357,2
107,1.0,0.3697511032084823,2
108,0.0,1.77531351814416,2
