,y,x1,g
0,12.0,-0.4813178993604373,1
1,18.0,-0.5500139870115754,1
2,4.0,-1.4056886946148932,1
3,15.0,0.6115390506088819,1
4,18.0,0.9454846624667562,1
5,4.0,-1.0327109907401935,1
6,14.0,-0.37694464885882173,1
7,6.0,-1.079673057467853,1
8,10.0,-0.22403802919809632,1
9,11.0,-0.32985997767807357,1
10,10.0,-0.5314949852918294,1
11,11.0,-1.1283230683499514,1
12,9.0,-1.4759058250154395,1
13,17.0,0.16269841952668707,1
14,8.0,-2.354053753358875,1
15,11.0,-1.8055783782760717,1
16,10.0,1.0109240803788457,1
17,7.0,-0.4622325625241941,1
18,8.0,-0.03918688514889632,1
19,6.0,-0.8943913010777436,1
20,20.0,0.9637165386345511,1
21,12.0,0.2699140993549702,1
22,12.0,0.4546463824197247,1
23,7.0,0.14513087978196404,1
24,17.0,0.5130653525413464,1
25,15.0,0.544285846100853,1
26,8.0,-1.52085163891412,1
27,5.0,-2.765843706862647,1
28,18.0,1.7966088115231602,1
29,18.0,0.1311724512406798,1
30,7.0,-1.7529668994641552,1
31,8.0,0.025520157598376978,1
32,12.0,-1.3881378378225142,1
33,19.0,1.4463276831552765,1
34,16.0,1.2725588363192037,1
35,20.0,0.7499842164769179,1
36,13.0,0.8297625060437337,1
37,16.0,-0.16632164677813374,1
38,7.0,-0.5358286257164144,1
39,15.0,0.48471590091785766,1
40,5.0,0.10744370266470528,1
41,14.0,0.655118073469674,1
42,12.0,0.28634893064654543,1
43,16.0,-0.3638462156460246,1
44,11.0,0.7409637530794614,1
45,13.0,-0.1736063602576536,1
46,17.0,1.0581267273060628,1
47,9.0,0.5949882742771161,1
48,7.0,-2.89020575201679,1
49,9.0,-0.6991551421826955,1
50,5.0,-0.4040072327884221,1
51,10.0,-0.8300172156517944,1
52,18.0,1.4687208850349558,1
53,8.0,-1.4489860677675772,1
54,8.0,-1.8554972288813383,1
55,4.0,-1.5867765549970314,1
56,4.0,-2.730812470401504,1
57,7.0,-0.9913855555679112,1
58,15.0,1.168486715785501,1
59,17.0,1.2583944067178492,1
60,36.0,2.412296903497176,1
61,8.0,0.4326548672368186,1
62,13.0,-0.7757553990796704,1
63,17.0,1.3486497507446376,1
64,7.0,-1.250101844614003,1
65,6.0,-0.582380388346074,1
66,22.0,1.6296368134346038,1
67,9.0,-0.4466772991580744,1
68,15.0,0.1537089822496633,1
69,7.0,-1.3558094529896645,1
70,8.0,-2.2409103959110457,1
71,18.0,0.11673014395706585,1
72,9.0,-0.5386464715262999,1
73,22.0,0.9749353763971494,1
74,17.0,1.0134690645669384,1
75,11.0,-1.61766962242864,1
76,8.0,-0.22061785512779689,1
77,13.0,0.5811327793437887,1
78,14.0,0.3391138356756499,1
79,11.0,-0.4731876033736381,1
80,8.0,-0.664165889661127,1
81,9.0,0.6867042277472396,1
82,13.0,-0.27666372554050384,1
83,11.0,0.5436978881088971,1
84,14.0,0.8139261100151108,1
85,11.0,-0.4825727681993254,1
86,12.0,1.2622855603438419,1
87,25.0,1.0017366279900728,1
88,15.0,0.1624859648365982,1
89,7.0,-0.7891746352550423,1
90,6.0,-1.5476042433578412,1
91,7.0,-1.2310501785968027,1
92,14.0,-0.138767357924362,1
93,6.0,-1.099517486427359,1
94,23.0,1.398964033281821,1
95,11.0,0.05589283254098291,1
96,17.0,0.6997494848055511,1
97,13.0,0.36538854852058583,2
98,18.0,1.1370168012500628,2
99,20.0,1.0262551138231688,2
100,13.0,-0.030866002158512335,2
101,7.0,-1.6576296805470438,2
102,13.0,-0.7353790603002063,2
103,12.0,0.9017377563160525,2
104,12.0,0.82184272229279,2
105,9.0,-0.8429859309191099,2
106,11.0,-0.09942950045857758,2
107,11.0,-0.025277136507729028,2
108,17.0,0.7037817849206455,2
109,18.0,0.762943209554112,2
110,10.0,-0.08633882280216618,2
111,15.0,-0.48993420724421904,2
112,16.0,-0.5629338445614795,2
113,17.0,0.7422118875756192,2
114,2.0,-1.3157359961972794,2
115,8.0,-1.1105716582182583,2
116,17.0,0.6752592181553901,2
117,10.0,-1.622960851666378,2
118,14.0,-0.7379025257199365,2
119,16.0,0.2009541862101287,2
120,4.0,-2.2366805470981763,2
121,4.0,-0.16529238711146985,2
122,10.0,-0.524300431098468,2
123,17.0,0.4012543245953038,2
124,11.0,0.8647510045653543,2
125,21.0,0.9194144598555932,2
126,21.0,1.7551252579169663,2
127,9.0,-0.5472517031764308,2
128,19.0,0.15781388349047987,2
129,3.0,-1.8103291505812746,2
130,6.0,-1.934663425380175,2
131,9.0,-1.0751124441524536,2
132,10.0,-0.47433924207986594,2
133,10.0,0.13660271421391562,2
134,11.0,0.8392500735096379,2
135,9.0,-0.4726535399430545,2
136,16.0,-0.7205320992100862,2
137,9.0,-0.8773809450287592,2
138,6.0,-1.6238144831116321,2
139,13.0,-0.2514079046084737,2
140,13.0,-0.3091382346831645,2
141,10.0,-1.5247874371250185,2
142,11.0,0.7148747596479954,2
143,11.0,-0.7748560854747056,2
144,8.0,-0.15037647795515796,2
145,12.0,-1.0322426773387794,2
146,21.0,2.0472444942359984,2
147,11.0,0.3196481529848454,2
148,5.0,-0.7482018768987087,2
149,8.0,-0.4155791114208757,2
150,4.0,-1.557180466953913,2
151,15.0,0.23498678068003553,2
152,12.0,0.3492512406736005,2
153,20.0,0.9027695254830144,2
154,16.0,1.140120026188006,2
155,12.0,-0.3240669582187638,2
156,8.0,-1.039936277886864,2
157,17.0,-0.352762404586345,2
158,18.0,1.7995056886600398,2
159,5.0,-0.8094371130303613,2
160,16.0,0.4739996270531938,2
161,6.0,-0.667762278909975,2
162,11.0,-0.15240502232539466,2
163,13.0,0.5157536163145813,2
164,7.0,-0.025108563051889524,2
165,4.0,-1.4280798984963616,2
166,7.0,-1.4411593987008144,2
167,13.0,-0.2646059575233678,2
168,13.0,-0.2653015777867627,2
169,7.0,-0.8145529160973504,2
170,12.0,0.35552444578894576,2
171,4.0,-1.878274856943213,2
172,9.0,-0.873452728474479,2
173,7.0,-0.471825867427747,2
174,9.0,-1.289865953296747,2
175,13.0,0.041455880189950896,2
176,24.0,2.740953114438367,2
177,20.0,-0.5206373202712199,2
178,13.0,-0.30992025951588814,2
179,12.0,-0.9735543978868993,2
180,13.0,1.202136205898537,2
181,17.0,-0.1001933336422126,2
182,14.0,-0.627466175753008,2
183,16.0,0.20077247921662514,2
184,6.0,-0.8910217207544243,2
185,13.0,-1.2440697410450527,2
186,21.0,1.2672395176624935,2
187,1.0,-0.9153449436518823,3
188,1.0,-0.9261079156716762,3
189,0.0,0.24102678082935367,3
190,1.0,-0.8367418678684144,3
191,2.0,-0.9130353377532475,3
192,2.0,-0.47878794870347424,3
193,2.0,-0.6027644289982177,3
194,3.0,0.579453515149534,3
195,0.0,-0.16753763420787698,3
196,4.0,-0.31434968184663453,3
197,4.0,0.872216961155722,3
198,1.0,0.6666226364301551,3
199,2.0,-0.7203409258089927,3
200,9.0,0.39406999361814155,3
201,2.0,-0.2521964428914944,3
202,2.0,-0.7099317435821701,3
203,1.0,0.020893228681563698,3
204,0.0,-0.020884569819629852,3
205,2.0,0.39565130843969837,3
206,6.0,0.5441361531250791,3
207,6.0,1.1564246924169472,3
208,5.0,-1.3142901716364115,3
209,4.0,2.3299425107069713,3
210,4.0,0.18994042641994033,3
211,1.0,-0.1425100747657342,3
212,6.0,0.5854991179687923,3
213,2.0,-0.3454359023179182,3
214,3.0,0.06407814357919436,3
215,4.0,1.5350283311606019,3
216,2.0,-0.5528475650297728,3
217,0.0,-0.18765601775053337,3
218,3.0,-0.6394790588967391,3
219,4.0,0.947261086497003,3
220,2.0,0.17421489523494466,3
221,1.0,-1.0232804191974996,3
222,4.0,0.925584401193898,3
223,5.0,0.04515278418552854,3
224,3.0,0.26249551263592696,3
225,3.0,0.4403581545796364,3
226,3.0,-1.2079264216618826,3
227,2.0,-0.35680610082235736,3
228,0.0,-0.6367023476861403,3
229,2.0,-1.4351280324914053,3
230,1.0,-0.3209038023336241,3
231,3.0,2.1896799517724372,3
232,1.0,-2.0499175736892448,3
233,4.0,1.34791881962173,3
234,3.0,-0.22614453271287097,3
235,4.0,0.09220101511457711,3
236,4.0,-0.2836686687000784,3
237,3.0,-2.579695672624264,3
238,0.0,-1.4700685509231997,3
239,8.0,-0.6064368944170729,3
240,2.0,-0.6226712449380172,3
241,1.0,-0.4473810956384105,3
242,2.0,-1.407441802117954,3
243,5.0,0.8335020302171088,3
244,2.0,-1.329957921696101,3
245,2.0,0.13462757646562623,3
246,1.0,-1.3016164187935124,3
247,6.0,0.7281715670522093,3
248,1.0,-2.103746031179186,3
249,3.0,-0.1203483413648287,3
250,3.0,-0.40340198850259706,3
251,2.0,-0.0027693403853201555,3
252,1.0,0.2916186168911742,3
253,4.0,-0.5077897587050141,3
254,1.0,-1.300938184580681,3
255,3.0,1.7338153072256257,3
256,1.0,1.053164622611414,3
257,0.0,-2.090352756096807,3
258,3.0,0.24580591989637743,3
259,1.0,-0.8729310392113611,3
260,4.0,1.9117167690868102,3
261,2.0,-0.7657203240012269,3
262,6.0,1.6980089527508284,3
263,3.0,0.29912134438141214,3
264,2.0,-1.1726904031488627,3
265,3.0,-0.18258483843537132,3
266,2.0,-0.46180150773779016,3
267,5.0,1.2556595967489523,3
268,1.0,-0.7140446380631031,4
269,4.0,0.2886493995265156,4
270,1.0,-0.31803791678551757,4
271,2.0,-0.13595413532716566,4
272,2.0,0.9452645911592356,4
273,0.0,0.09031563079927421,4
