,y,x1,g
0,25.0,1.4733845638990457,1
1,11.0,-0.03021774222960266,1
2,11.0,-0.1997108181236088,1
3,6.0,-1.1518604705803106,1
4,11.0,-0.9860257429546774,1
5,7.0,-0.9188107929860456,1
6,11.0,-1.7042184205920046,1
7,12.0,1.2297785838839062,1
8,11.0,0.24831480578707346,1
9,13.0,-1.4152172909803833,1
10,10.0,-1.1573714975892526,1
11,13.0,0.12348733017426058,1
12,11.0,0.2470724410978574,1
13,8.0,-0.422973507749993,1
14,16.0,-0.039862134323761476,1
15,8.0,-0.8630095634702901,1
16,16.0,0.0031103294888027108,1
17,14.0,0.48501723959447474,1
18,8.0,-1.6971635824523428,1
19,12.0,-0.3360043899187046,1
20,8.0,-0.99098963309678,1
21,9.0,-0.8966073724383372,1
22,11.0,0.33598294170598936,1
23,9.0,-0.021246043034998188,1
24,14.0,0.6336246346306612,1
25,9.0,-1.7725660547237396,1
26,14.0,0.12487227312524363,1
27,16.0,0.8502998257523069,1
28,44.0,3.3899563662168086,1
29,27.0,-0.06686921676998268,1
30,13.0,-0.27974170235533435,1
31,10.0,0.01120226510373756,1
32,18.0,0.1385636926700133,1
33,14.0,0.34418976413427016,1
34,16.0,0.5801996435842043,1
35,5.0,-1.3619087808055532,1
36,17.0,-0.012823065115528479,1
37,7.0,-1.296034625191468,1
38,14.0,0.1082545718294792,1
39,16.0,-0.09759047337911063,1
40,14.0,0.08007234824455277,1
41,9.0,0.9778578374312225,1
42,10.0,0.27901735891329815,1
43,21.0,1.9312680841400796,1
44,13.0,1.663900968533654,1
45,11.0,-0.5746203350684617,1
46,11.0,-1.5253021018850295,1
47,5.0,-0.7722244849934702,1
48,6.0,-0.9113911452159769,1
49,21.0,0.6807505315222292,1
50,4.0,-1.220780863571822,1
51,15.0,-0.5267808178165883,1
52,19.0,1.686225941708817,1
53,9.0,0.24625060274328003,1
54,13.0,0.2558784981291066,1
55,22.0,1.1448652044929837,1
56,19.0,1.1538687388447528,1
57,9.0,-0.7810415161487199,1
58,20.0,1.207685410190998,1
59,6.0,-0.7057787855748908,1
60,10.0,-1.3762082711764363,1
61,21.0,2.0224350485063227,1
62,11.0,-0.4039092286650209,1
63,11.0,0.012694093798681045,1
64,18.0,-0.036820491129137746,1
65,26.0,1.401590936301166,1
66,15.0,-0.8380817953231614,1
67,11.0,-1.0300920149845703,1
68,16.0,-0.4448355333545269,1
69,12.0,0.07857946571448733,1
70,9.0,-0.9617086566451861,1
71,18.0,0.17859379261836414,1
72,10.0,-0.5619449496068624,1
73,19.0,-0.10565466517674456,1
74,10.0,-0.9117888337106173,1
75,21.0,1.627680416710544,2
76,11.0,-0.12704757130219696,2
77,18.0,-0.016675826846416192,2
78,10.0,-0.7946109436552202,2
79,8.0,-0.3432626853433278,2
80,6.0,0.10727081274482327,2
81,6.0,-1.2197389840388446,2
82,23.0,2.670023445282411,2
83,11.0,-0.32342445250933277,2
84,8.0,-0.660730101718862,2
85,11.0,-0.799749163138006,2
86,10.0,-0.7063738679275651,2
87,5.0,-1.2168902350058923,2
88,5.0,-1.759416825789148,2
89,15.0,0.8840063363928016,2
90,26.0,1.8384913435877739,2
91,31.0,1.8159638644607385,2
92,11.0,-0.8455919464326724,2
93,15.0,0.32518841953296457,2
94,10.0,-0.2339697307379928,2
95,8.0,-0.6408917381547906,2
96,23.0,1.9295237751864016,2
97,10.0,-1.7644337727506072,2
98,11.0,-0.4509112904254773,2
99,9.0,-0.7887741157163924,2
100,10.0,-0.4549306042148294,2
101,8.0,-0.2878046907324192,2
102,8.0,-0.44464874998126064,2
103,9.0,-0.576938800248132,2
104,1.0,-1.8282078461663605,2
105,8.0,-1.3982526228485863,2
106,14.0,-0.3036048262248284,2
107,14.0,-0.024585672185061243,2
108,13.0,-0.3490241345450047,2
109,3.0,-0.2231583898489054,2
110,23.0,1.7716827559129393,2
111,13.0,0.9692168025309965,2
112,10.0,0.06778156874118575,2
113,13.0,0.6671254714082409,2
114,10.0,0.4188462972492895,2
115,10.0,-0.42700968167254216,2
116,24.0,0.4845982575106093,2
117,10.0,-0.40630770242704056,2
118,7.0,-0.987714701318222,2
119,8.0,-0.9830583103848796,2
120,21.0,1.1861600232424794,2
121,22.0,1.6802213214865598,2
122,11.0,-0.4112717187171396,2
123,17.0,0.5970686279780244,2
124,11.0,-1.295619886008468,2
125,16.0,1.0126462398896805,2
126,7.0,-0.4204308693656283,2
127,15.0,0.27211561708054344,2
128,17.0,-0.27284880266130906,2
129,10.0,-0.8835659580856924,2
130,9.0,-0.24556220462143294,2
131,8.0,-0.7400816675826091,2
132,13.0,1.1444733610814795,2
133,19.0,-0.030148382251207292,2
134,10.0,0.0991681797808537,2
135,21.0,0.5990610873139032,2
136,15.0,0.8508254126520451,2
137,19.0,0.18141327619758438,2
138,24.0,0.8641539281753114,2
139,12.0,0.6048153870214262,2
140,10.0,-0.3936760973856273,2
141,13.0,0.5072262363422155,2
142,7.0,-0.9621549699329736,2
143,9.0,-1.1263591210098955,2
144,5.0,0.24197758238157607,2
145,10.0,-0.11115122739718583,2
146,10.0,0.18869992348622097,2
147,8.0,-0.6046719827328808,2
148,2.0,-0.9486142954452195,3
149,3.0,0.11309089563756446,3
150,4.0,-0.23843865973833697,3
151,5.0,0.781559404162893,3
152,0.0,-1.3240294111884479,3
153,3.0,-0.42145754299552984,3
154,4.0,-1.2761432345654602,3
155,4.0,1.0678709665681743,3
156,1.0,-1.2712576450978303,3
157,6.0,0.3555001455955628,3
158,2.0,0.00011748828757284857,3
159,2.0,0.40183323198616305,3
160,1.0,-1.2331509319502714,3
161,2.0,0.051509764311749445,3
162,3.0,-0.8012504796745518,3
163,2.0,-1.9009178372104178,3
164,1.0,1.241220463894484,3
165,1.0,-1.8667453977122535,3
166,1.0,-0.24174435653904,3
167,1.0,0.8184370899757039,3
168,1.0,-1.5542901121851773,3
169,6.0,0.12870837761632015,3
170,8.0,1.6072604924986835,3
171,2.0,-0.7468889441632888,3
172,4.0,-0.4604764640223581,3
173,0.0,-0.9387196186945962,3
174,3.0,-0.7686959688147716,3
175,4.0,-0.5424635203819714,3
176,2.0,0.40248178631755394,3
177,3.0,-0.7543102545262443,3
178,8.0,0.8863407947725783,3
179,3.0,1.5066264515516519,3
180,2.0,0.7540080811534231,3
181,5.0,0.4449951490438864,3
182,3.0,1.6002148985873865,3
183,3.0,0.06670716890116736,3
184,1.0,0.08642023681142401,3
185,2.0,-0.8448323798427206,3
186,5.0,1.0002895560109222,3
187,5.0,0.336010169618075,3
188,2.0,0.4279969681327356,3
189,3.0,-1.4711591311491234,3
190,0.0,0.529960762046866,3
191,3.0,0.2716526915796718,3
192,1.0,-0.7552615181854379,3
193,3.0,0.7306840825390362,3
194,1.0,0.02357749318240703,3
195,3.0,-0.257892751846655,3
196,3.0,1.4883255185264253,3
197,3.0,0.4444893602617701,3
198,2.0,0.14058161661775018,3
199,1.0,-1.3382902282886582,3
200,1.0,1.0089700984674228,3
201,1.0,-1.049849960232199,3
202,3.0,-1.6535343188899432,3
203,5.0,1.0163359317184444,3
204,1.0,1.5118680552911228,3
205,3.0,-0.7552006295032847,3
206,4.0,-0.36337381494434534,3
207,2.0,-1.1034406610267893,3
208,2.0,-0.3456380164400334,3
209,1.0,-0.5596370861508494,3
210,4.0,0.10074800867513865,3
211,4.0,-1.553781863634027,3
212,2.0,0.3349576813191492,3
213,4.0,0.3373069950974125,3
214,0.0,-0.37626050647541825,3
215,5.0,1.087072405894034,3
216,5.0,0.08783525077850071,3
217,2.0,0.28535851691471037,3
218,7.0,1.1989992311420201,3
219,2.0,-1.6665798516291144,3
220,2.0,-0.5952421563466883,3
221,3.0,-1.0593565746056828,3
222,4.0,0.3879858892485374,4
223,4.0,0.11654107375526912,4
224,5.0,0.6141908870062234,4
225,2.0,-1.2214497464984326,4
226,1.0,0.24692596553646692,4
227,0.0,-1.5110583819310237,4
228,0.0,0.6318265074546227,4
229,4.0,-0.7427484363676735,4
230,12.0,3.4261365265969865,4
231,5.0,-0.4710242912654462,4
232,2.0,-1.5416555462844022,4
233,3.0,-0.2513440562844719,4
234,5.0,0.271820835194792,4
235,2.0,-0.9130742164025749,4
236,4.0,0.2822358230424215,4
237,2.0,-0.0782367203291976,4
238,1.0,-0.08814680328017066,4
239,2.0,-0.595798165901482,4
240,5.0,-0.4291889679772847,4
241,3.0,0.35510862551529576,4
242,4.0,0.3882836454082565,4
243,3.0,1.025598376215164,4
244,4.0,-0.03829743122600105,4
245,0.0,-2.0134236917961426,4
246,0.0,-0.8729476816822459,4
247,4.0,0.33918924412729173,4
248,3.0,-0.36320123566204265,4
249,5.0,-0.6223890513806574,4
250,0.0,0.5820053769309897,4
251,4.0,-0.32302730597097357,4
252,1.0,-1.6681291332463877,4
253,4.0,-0.26685197649293446,4
254,1.0,1.0895192883622213,4
255,4.0,0.6119329018963067,4
256,3.0,-0.6381645135359498,4
257,6.0,0.4483812929017525,4
258,5.0,0.6401038112179003,4
259,2.0,0.9155503497998457,4
260,0.0,-1.4416496285636502,4
261,0.0,-0.00839403763445489,4
262,0.0,0.03662492943855994,4
263,1.0,-1.2120612389090417,4
264,4.0,1.2367559255412066,4
265,2.0,-0.8653272286714468,4
266,3.0,0.8997010952507218,4
267,0.0,0.06153508123401517,4
268,1.0,0.35979006734600455,4
269,5.0,-0.1116189158835194,4
270,2.0,-0.03507194410707839,4
271,3.0,-1.3856799338976873,4
272,3.0,-0.06329338855761997,4
273,1.0,-1.441377507937852,4
274,5.0,0.6274366493190244,4
275,5.0,-0.5188051973762257,4
276,6.0,1.0199304437535566,4
277,0.0,-0.8421105725795317,4
278,1.0,-1.854582319920334,4
279,3.0,-0.031186545125696335,4
280,6.0,-0.559959917016425,4
281,4.0,0.2053996266729091,4
282,2.0,1.437870308495284,4
283,0.0,-0.8713174376758835,4
284,2.0,0.7115366726361437,4
285,1.0,-1.30082555354139,4
286,2.0,-1.22257913333485,4
287,4.0,0.021422263622566592,4
288,2.0,-0.4033553746109573,4
289,4.0,0.38163914565654383,4
290,5.0,1.5157259170769615,4
291,6.0,0.3543404930672952,4
292,3.0,1.8310360369883825,4
293,4.0,-1.0446738906403117,4
294,4.0,0.14992503670378182,4
295,5.0,0.3122264723560318,4
296,3.0,-0.28568277600512265,4
297,4.0,2.6665427446140937,4
298,4.0,-0.4586358852540185,4
299,2.0,-0.02735058397290041,4
300,2.0,1.7699459315393657,4
301,4.0,0.06098158934908737,4
302,1.0,-1.6041017371588342,4
303,3.0,-0.1845825267873521,4
304,2.0,-0.7592598284593056,4
305,3.0,0.3091702196090651,4
306,5.0,0.6500602817408336,4
307,1.0,-1.0294982559077337,4
308,5.0,1.0193282905460856,4
309,1.0,-1.4444537773167718,4
310,6.0,0.7963529812153285,4
311,1.0,-1.0895620015415448,4
312,4.0,-0.39068024855217254,4
313,4.0,1.2576568316033894,4
314,3.0,0.8486718620044561,4
315,5.0,-0.1678709367756902,4
316,4.0,-0.4019005915447755,4
317,4.0,0.41878407554808283,5
318,4.0,0.4241150160014117,5
319,3.0,-1.3166537369447453,5
320,1.0,0.9880095539859638,5
321,3.0,0.24374245609442025,5
322,3.0,0.42280011068007256,5
323,3.0,1.4974090948898229,5
324,2.0,-0.4968455991031036,5
325,2.0,2.551051528860492,5
326,2.0,-0.34223773209891806,5
327,4.0,-0.5870345304265084,5
328,2.0,0.5248629664491664,5
329,4.0,0.48147560662178523,5
330,1.0,-0.04128381782069445,5
331,3.0,-1.098738171835283,5
332,1.0,-2.783255695248834,5
333,2.0,-0.2582274771296147,5
334,2.0,0.6908655544588423,5
335,4.0,-0.2578946693117664,5
336,2.0,1.0850793646162429,5
337,2.0,-0.5461449343632305,5
338,3.0,-0.01594566688142517,5
339,3.0,0.19567203542570724,5
340,5.0,-0.8311472373123934,5
341,2.0,-0.3984332605148965,5
342,3.0,1.2449245367549469,5
343,2.0,-0.694130104296065,5
344,1.0,0.058204142919062146,5
345,6.0,0.4797592161234695,5
346,5.0,-0.8652581582350206,5
347,5.0,1.7679018440113767,5
348,4.0,-1.2660624054868708,5
349,3.0,-1.371013994855403,5
350,3.0,-0.6297981465983721,5
351,4.0,0.6309861227047476,5
352,1.0,-1.2719902863537276,5
353,2.0,-0.240262279919275,5
354,2.0,2.012942876691105,5
355,7.0,0.16182243956145193,5
356,4.0,0.04613872022983595,5
357,5.0,0.3520982685283661,5
358,5.0,0.47159298650865866,5
359,4.0,-0.8559580459700858,5
360,0.0,0.8114538569531184,5
361,7.0,2.310049750713254,5
362,3.0,-1.9232288775566966,5
363,3.0,-1.0320007896528696,5
364,2.0,1.2777771450722795,5
365,2.0,-0.6817390415241844,5
366,4.0,-0.013179689056978769,5
367,2.0,0.4291747654812905,5
368,4.0,0.0261609428690447,5
369,5.0,1.161065135615721,5
370,3.0,0.18740283739752667,5
371,3.0,-0.155199746728282,5
372,1.0,-0.2532615592084825,5
373,2.0,0.0320411697672487,5
374,4.0,-0.3723114780400914,5
375,0.0,-0.21009888765478638,5
376,0.0,-1.149740629250339,5
377,5.0,-0.3386713067573898,5
378,3.0,-0.5086480750027785,5
379,1.0,0.1349875299842994,5
380,2.0,0.8970179605745953,5
381,3.0,0.6288075265038016,5
382,3.0,2.093051361479922,5
383,3.0,0.14426809168182503,5
384,2.0,0.9494058732255387,5
385,5.0,1.925078005173275,5
386,6.0,1.640478447933054,5
387,0.0,-1.3356450537395077,5
388,3.0,-0.5767556538277968,5
389,6.0,0.1127681113965075,5
390,3.0,-0.5667466340812561,5
391,3.0,0.541455609321127,6
392,1.0,-0.2887375495397944,6
393,2.0,1.1601659951941248,6
394,1.0,0.7374341012413602,6
395,3.0,1.2586898995391467,6
396,1.0,0.6080406220530443,6
397,6.0,0.37407565123084685,6
398,6.0,0.5581047292363819,6
399,1.0,-0.9446447331227886,6
400,3.0,0.27574262769166535,6
401,2.0,0.2879697255515718,6
402,3.0,-0.4297320324847763,6
403,2.0,0.21563436736986552,6
404,8.0,1.7721166185471504,6
405,2.0,1.1736171762931606,6
406,6.0,0.5026736405366404,6
407,2.0,0.49479257477852323,6
408,3.0,-0.3568856167060068,6
409,3.0,0.7624328083035794,6
410,0.0,0.29195472844415793,6
411,4.0,-0.5424090782619155,6
412,2.0,-0.2532612641141724,6
413,2.0,-0.38173594130940747,6
414,2.0,-0.9155413561451003,6
415,4.0,1.316566345887325,6
416,4.0,-0.4794598149689039,6
417,2.0,0.9164077384747067,6
418,1.0,0.5391761658423374,6
419,5.0,-0.2760543938107369,6
420,3.0,-0.9566488557047131,6
421,3.0,-0.04409016766196311,6
422,2.0,-0.15896834937545515,6
423,3.0,-0.5293124139188381,6
424,6.0,0.6593091142102488,6
425,4.0,1.6145631346313138,6
426,3.0,0.794943811220868,6
427,4.0,0.5705637463255406,6
428,8.0,-0.005515477362251561,6
429,3.0,-1.3199525127948157,6
430,11.0,1.606554680578751,6
431,2.0,-0.36410455175825934,6
432,0.0,-0.2706365458596938,6
433,1.0,-0.3972364789056919,6
434,1.0,-0.21047422110161734,6
435,4.0,0.9283899693222455,6
436,5.0,-0.6583990389842328,6
437,0.0,-0.7295077982885819,6
438,3.0,0.1609133217727166,6
439,2.0,-0.009393883477564598,6
440,1.0,0.8090300114024582,6
441,2.0,-0.26439117867493356,6
442,3.0,-0.13476730662994169,6
443,2.0,-0.06515279519503824,6
444,4.0,1.7450411509143882,6
445,5.0,0.35927227763467434,6
446,4.0,1.9668279742565162,6
447,3.0,-0.27085615475385966,6
448,1.0,-0.677376103932288,6
449,4.0,-0.6946682442758335,6
450,1.0,0.9582122394497227,6
451,4.0,0.6005835015918418,6
452,0.0,-1.1061394357814198,6
453,0.0,-0.9545301981411519,6
454,2.0,0.2113315599557261,6
455,3.0,1.6912460310012876,6
456,3.0,-2.2887485036716924,6
457,1.0,-1.1695575309280952,6
458,2.0,0.6178805063018628,6
459,4.0,0.6926316726488914,6
460,5.0,0.006255616821589318,6
461,3.0,-0.0967004789440711,6
462,0.0,0.0007428772920797938,6
463,1.0,1.023190108637279,6
464,7.0,-0.033322309439902664,6
465,5.0,-0.5288644532180383,6
466,6.0,1.5946002731878754,6
467,0.0,-1.9897670890070678,6
468,5.0,0.16341024918434793,6
469,3.0,-1.0479693551041807,6
470,1.0,0.1604699369407983,6
471,6.0,0.6645303213902053,6
472,3.0,0.25073649527684266,6
473,8.0,1.219592196365269,6
474,1.0,-1.0187319191859463,6
475,3.0,-2.0511330047388676,6
476,2.0,0.8428544253653938,6
477,2.0,-1.2951435280757095,6
478,2.0,0.2679641677631113,6
479,0.0,-0.23924982093992406,6
480,8.0,0.777383664097231,6
481,0.0,0.9221019760485424,6
482,3.0,1.452918511117814,6
483,6.0,1.046377464784606,6
484,4.0,0.30858660100128504,6
485,2.0,-0.2808613134158178,7
486,5.0,1.0942857929104253,7
487,4.0,-1.0616582315354952,7
488,2.0,-2.271617384974227,7
489,1.0,-1.0715312206968701,7
490,1.0,0.05131056978146999,7
491,2.0,0.5206130143491227,7
492,4.0,-0.15370312654641224,7
493,2.0,-0.5010290080816888,7
494,3.0,-0.7385864604544207,7
495,4.0,0.6164275405262496,7
496,5.0,0.6001722290874452,7
497,2.0,0.6198076592301569,7
498,4.0,0.007332338979720759,7
499,1.0,0.08699117467343168,7
500,5.0,-0.03969619848806686,7
501,3.0,-0.011051321485553761,7
502,1.0,-1.4017382773792695,7
503,4.0,0.5338478118743335,7
504,1.0,0.13475568770732735,7
505,4.0,1.6916394061475237,7
506,1.0,-0.45222913506175993,7
507,5.0,-0.07216136507562734,7
508,6.0,0.5300215734138256,7
509,1.0,-1.0371942969765435,7
510,2.0,-1.037276868075745,7
511,0.0,-0.09232649892320785,7
512,3.0,0.5730820823328204,7
513,1.0,-0.472310334928969,7
514,0.0,0.04689085206609599,7
515,2.0,0.47792360151721003,7
516,1.0,-0.9822831655706479,7
517,6.0,0.448179588973595,7
518,2.0,0.9936787485384118,7
519,2.0,-0.04220832722681911,7
520,1.0,0.009345643850616444,7
521,5.0,0.5214308416999827,7
522,2.0,-0.5013231540935736,7
523,7.0,0.6177881518602688,7
524,5.0,1.88714404583758,7
525,4.0,0.3411113954907336,7
526,3.0,1.9585032870005725,7
527,3.0,1.292913356380064,7
528,0.0,-0.294504864225694,7
529,1.0,-1.4875683138427,7
530,7.0,-0.4296180074794377,7
531,2.0,-0.3356394899510307,7
532,1.0,0.4856019646673066,7
533,6.0,0.9129672495089876,7
534,2.0,-0.10315414840101154,7
535,3.0,0.19737632464999394,7
536,5.0,-0.08924297814658724,7
537,2.0,0.2135493905483675,7
538,1.0,-2.9139047225793315,7
539,5.0,1.07316319381344,7
540,3.0,-0.21240317392231114,7
541,1.0,-0.9001344735656179,7
542,4.0,0.3628663961519683,7
543,4.0,0.06869364785633232,7
544,4.0,1.0381525770525863,7
545,3.0,2.198087164353908,7
546,2.0,-0.8849739902098497,7
547,6.0,0.7317859292390808,7
548,4.0,-0.004197497795193148,7
549,2.0,0.4331227221551609,7
550,2.0,-0.45389461777888374,7
551,1.0,-1.6052862242382702,7
552,5.0,-0.5920725370919215,7
553,4.0,1.3105602323539634,7
554,2.0,-0.22266637578942372,7
555,4.0,1.8884294091370288,7
556,6.0,-0.02230812803040203,7
557,3.0,0.7894938292018651,7
558,5.0,0.28869095083833224,7
559,0.0,-0.8054607888255267,7
560,3.0,1.0176963213797248,7
561,5.0,0.6655080958116675,7
562,6.0,1.5676961695527132,7
563,3.0,-1.551564859954336,7
564,4.0,0.17376865940746192,7
565,1.0,1.324410267840572,7
566,1.0,0.3709399701312283,7
567,1.0,-0.05466782555282329,7
568,3.0,0.17973535395012888,7
569,2.0,-0.6699791485923915,7
570,3.0,0.36358574094357177,7
571,4.0,0.026562571567653112,7
572,4.0,1.2777572193737694,7
573,8.0,1.2774451423784976,7
574,5.0,0.9115370584642026,7
575,3.0,-0.5178728865633099,7
576,1.0,-0.9738721109222667,7
577,3.0,1.1510663237815646,7
578,3.0,0.3214062186944937,7
579,5.0,1.3546030874368218,7
580,1.0,0.9132264574417485,8
581,1.0,1.6360766525355486,8
582,0.0,-1.9350233459851847,8
583,0.0,-0.6311485588561633,8
584,0.0,0.9075762935624692,8
585,1.0,0.24092012724412887,8
586,0.0,-1.7414438128634036,8
587,0.0,-0.6928101087539739,8
588,0.0,1.648915928238042,8
589,1.0,0.7879398647732163,8
590,0.0,0.3273107235217878,8
